Link,price,TLA,discount,beds,location,baths,property_type,Title,address,latitude,longitude,name,desc,precision,yrbuilt,lotsize,stories,garagesqft,rooms,avalue,sale_date
https://www.idealista.com/inmueble/87288569/,180000,35,,2,"Chueca-Justicia, Madrid",1,Centro Madrid,Piso ," calle de Hortaleza, 41, Chueca-Justicia, Madrid , Spain",40.29369,-3.30169,"calle de Hortaleza, 41, Chueca-Justicia, Madrid , Spain","Calle de Hortaleza, Valdilecha, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86705786/,250000,35,,1,"Chueca-Justicia, Madrid",1,Centro Madrid,Piso ," calle de Augusto Figueroa, 15, Chueca-Justicia, Madrid , Spain",40.42288,-3.69964,"calle de Augusto Figueroa, 15, Chueca-Justicia, Madrid , Spain","Calle de Augusto Figueroa 15, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/84777335/,350000,65,,1,"Chueca-Justicia, Madrid",1,Centro Madrid,Piso ," calle Santa Águeda, 1, Chueca-Justicia, Madrid , Spain",40.42473,-3.70002,"calle Santa Águeda, 1, Chueca-Justicia, Madrid , Spain","Calle de Santa Águeda 1, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/84145173/,380000,48,,2,"Chueca-Justicia, Madrid",1,Centro Madrid,Piso ," calle de las Infantas, 25, Chueca-Justicia, Madrid , Spain",40.42019,-3.69767,"calle de las Infantas, 25, Chueca-Justicia, Madrid , Spain","Calle de las Infantas 25, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/38992094/,445000,70,,2,"Chueca-Justicia, Madrid",1,Centro Madrid,Piso ," calle San Bartolomé, 22, Chueca-Justicia, Madrid , Spain",40.42214,-3.69828,"calle San Bartolomé, 22, Chueca-Justicia, Madrid , Spain","Calle de San Bartolomé 22, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/25890419/,350000,70,,1,"Chueca-Justicia, Madrid",1,Centro Madrid,Piso ," calle San Bartolomé, 12, Chueca-Justicia, Madrid , Spain",40.42191,-3.6984,"calle San Bartolomé, 12, Chueca-Justicia, Madrid , Spain","Calle de San Bartolomé 12, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85699175/,540000,90,,2,"Chueca-Justicia, Madrid",2,Centro Madrid,Piso ," calle de las Infantas, 19, Chueca-Justicia, Madrid , Spain",40.42037,-3.69824,"calle de las Infantas, 19, Chueca-Justicia, Madrid , Spain","Calle de las Infantas 19, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/84932202/,480000,78,,2,"Chueca-Justicia, Madrid",1,Centro Madrid,Piso ," calle del Barquillo, 41, Chueca-Justicia, Madrid , Spain",40.42384,-3.69563,"calle del Barquillo, 41, Chueca-Justicia, Madrid , Spain","Calle del Barquillo 41, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/84761356/,438000,58,,2,"Chueca-Justicia, Madrid",2,Centro Madrid,Piso ," calle de Augusto Figueroa, 27, Chueca-Justicia, Madrid , Spain",40.4225,-3.69851,"calle de Augusto Figueroa, 27, Chueca-Justicia, Madrid , Spain","Calle de Augusto Figueroa 27, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87883887/,278900,66,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de la Cava Alta, 17, Palacio, Madrid , Spain",40.4121,-3.70921,"calle de la Cava Alta, 17, Palacio, Madrid , Spain","Calle de la Cava Alta 17, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87038857/,220000,40,,2,"Palacio, Madrid",1,Centro Madrid,Piso ," calle del Mediodía Grande, 17, Palacio, Madrid , Spain",40.41005,-3.71171,"calle del Mediodía Grande, 17, Palacio, Madrid , Spain","Calle del Mediodía Grande 17, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87377920/,240000,45,,2,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de la Cava Baja, 16, Palacio, Madrid , Spain",40.4584,-3.78302,"calle de la Cava Baja, 16, Palacio, Madrid , Spain","Calle Baja de la Iglesia 16, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86739361/,399000,96,419000,3,"Palacio, Madrid",1,Centro Madrid,Piso ," plaza de la Morería, 2, Palacio, Madrid , Spain",40.41321,-3.71275,"plaza de la Morería, 2, Palacio, Madrid , Spain","Calle de la Morería 2, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85661877/,555000,126,,4,"Palacio, Madrid",1,Centro Madrid,Piso ," calle del Espejo, 12, Palacio, Madrid , Spain",40.41716,-3.70966,"calle del Espejo, 12, Palacio, Madrid , Spain","Calle del Espejo 12, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/35611636/,375000,76,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," costanilla de los Ángeles, 15, Palacio, Madrid , Spain",40.41965,-3.70809,"costanilla de los Ángeles, 15, Palacio, Madrid , Spain","Calle de Costanilla de Los Ángeles 15, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85095490/,470000,66,,2,"Palacio, Madrid",1,Centro Madrid,Dúplex ," calle del Sacramento, 10, Palacio, Madrid , Spain",40.41487,-3.7118,"calle del Sacramento, 10, Palacio, Madrid , Spain","Calle del Sacramento 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87749305/,885500,162,,3,"Palacio, Madrid",2,Centro Madrid,Piso ," calle de la Unión, 1, Palacio, Madrid , Spain",40.41689,-3.71037,"calle de la Unión, 1, Palacio, Madrid , Spain","Calle de La Unión 1, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87323775/,192000,29,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de la Paloma, 10, Palacio, Madrid , Spain",40.4086,-3.71187,"calle de la Paloma, 10, Palacio, Madrid , Spain","Calle de la Paloma 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86800259/,365000,89,,3,"Palacio, Madrid",1,Centro Madrid,Piso ," calle San Bernabé, 20, Palacio, Madrid , Spain",40.4089,-3.71461,"calle San Bernabé, 20, Palacio, Madrid , Spain","Calle de San Bernabé 20, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86692119/,650000,153,,6,"Palacio, Madrid",1,Centro Madrid,Piso ," costanilla de Santiago, 2, Palacio, Madrid , Spain",40.41636,-3.70897,"costanilla de Santiago, 2, Palacio, Madrid , Spain","Costanilla de Santiago 2, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87869206/,290000,43,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de la Ventosa, 25, Palacio, Madrid , Spain",40.4086,-3.71487,"calle de la Ventosa, 25, Palacio, Madrid , Spain","Calle de la Ventosa 25, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87941874/,790000,232,,2,"Palacio, Madrid",2,Centro Madrid,Piso ," calle de las Aguas, 10, Palacio, Madrid , Spain",40.41097,-3.71228,"calle de las Aguas, 10, Palacio, Madrid , Spain","Calle de las Aguas 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87229413/,1250000,245,,3,"Palacio, Madrid",2,Centro Madrid,Piso ," calle Segovia, 24, Palacio, Madrid , Spain",40.41401,-3.7127,"calle Segovia, 24, Palacio, Madrid , Spain","Calle de Segovia 24, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86980494/,1250000,212,,5,"Palacio, Madrid",3,Centro Madrid,Piso ," calle de la Encarnación, 2, Palacio, Madrid , Spain",40.41982,-3.71089,"calle de la Encarnación, 2, Palacio, Madrid , Spain","Calle de la Encarnación 2, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87770877/,570000,137,,3,"Palacio, Madrid",2,Centro Madrid,Piso ," calle del Humilladero, 15, Palacio, Madrid , Spain",40.40984,-3.7103,"calle del Humilladero, 15, Palacio, Madrid , Spain","Calle del Humilladero 15, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87705638/,330000,71,,2,"Palacio, Madrid",2,Centro Madrid,Piso ," calle de los Mancebos, 10, Palacio, Madrid , Spain",40.41215,-3.71241,"calle de los Mancebos, 10, Palacio, Madrid , Spain","Calle de los Mancebos 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/37747803/,127000,32,,1,"Palacio, Madrid",1,Centro Madrid,Ático ," calle San Bernabé, 12, Palacio, Madrid , Spain",40.40911,-3.71412,"calle San Bernabé, 12, Palacio, Madrid , Spain","Calle de San Bernabé 12, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/83828754/,249000,50,269900,2,"Palacio, Madrid",1,Centro Madrid,Piso ," plaza de la Cebada, 13, Palacio, Madrid , Spain",40.36753,-3.24371,"plaza de la Cebada, 13, Palacio, Madrid , Spain","Calle del Palacio & Plaza de la Cebada, Nuevo Baztán, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87179158/,290000,52,315000,1,"Palacio, Madrid",1,Centro Madrid,Piso ," cuesta de las Descargas, 12, Palacio, Madrid , Spain",40.4087,-3.71537,"cuesta de las Descargas, 12, Palacio, Madrid , Spain","Cuesta de las Descargas 12, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86867173/,615000,105,,2,"Palacio, Madrid",2,Centro Madrid,Ático ," calle Ronda de Segovia, 23, Palacio, Madrid , Spain",40.41126,-3.71793,"calle Ronda de Segovia, 23, Palacio, Madrid , Spain","Ronda de Segovia 23, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/82598269/,525000,77,,2,"Palacio, Madrid",1,Centro Madrid,Ático ," calle Ronda de Segovia, 23, Palacio, Madrid , Spain",40.41126,-3.71793,"calle Ronda de Segovia, 23, Palacio, Madrid , Spain","Ronda de Segovia 23, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86871385/,495000,115,,3,"Palacio, Madrid",2,Centro Madrid,Piso ," calle de Segovia, 19, Palacio, Madrid , Spain",40.41378,-3.71287,"calle de Segovia, 19, Palacio, Madrid , Spain","Calle de Segovia 19, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86679575/,295000,70,,3,"Palacio, Madrid",1,Centro Madrid,Piso ," ronda de Segovia, 25, Palacio, Madrid , Spain",40.41096,-3.71792,"ronda de Segovia, 25, Palacio, Madrid , Spain","Ronda de Segovia 25, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85378150/,367000,80,,2,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de la Paloma, 15, Palacio, Madrid , Spain",40.40858,-3.71174,"calle de la Paloma, 15, Palacio, Madrid , Spain","Calle de la Paloma 15, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/83842875/,299000,70,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de la Cava Alta, Madrid, 23, Palacio, Madrid , Spain",40.41194,-3.70959,"calle de la Cava Alta, Madrid, 23, Palacio, Madrid , Spain","Calle de la Cava Alta 23, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/83842562/,360000,86,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de la Cava Alta, Madrid, 23, Palacio, Madrid , Spain",40.41194,-3.70959,"calle de la Cava Alta, Madrid, 23, Palacio, Madrid , Spain","Calle de la Cava Alta 23, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85336162/,900000,105,,2,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de Felipe V, 2, Palacio, Madrid , Spain",40.41869,-3.71059,"calle de Felipe V, 2, Palacio, Madrid , Spain","Calle de Felipe V 2, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87137545/,345000,67,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de Don Pedro, 17, Palacio, Madrid , Spain",40.41177,-3.71423,"calle de Don Pedro, 17, Palacio, Madrid , Spain","Calle de Don Pedro 17, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87063602/,359900,80,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de la Escalinata, 17, Palacio, Madrid , Spain",40.41748,-3.7095,"calle de la Escalinata, 17, Palacio, Madrid , Spain","Calle de la Escalinata 17, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85791085/,650000,110,,3,"Palacio, Madrid",2,Centro Madrid,Ático ," calle del Rosario, 17, Palacio, Madrid , Spain",40.40935,-3.71456,"calle del Rosario, 17, Palacio, Madrid , Spain","Calle del Rosario 17, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/82627175/,495000,128,,3,"Palacio, Madrid",2,Centro Madrid,Piso ," ronda de Segovia, 71, Palacio, Madrid , Spain",40.40768,-3.7137,"ronda de Segovia, 71, Palacio, Madrid , Spain","Ronda de Segovia 71, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/27924664/,385000,52,,2,"Palacio, Madrid",1,Centro Madrid,Piso ," calle Leganitos, 14, Palacio, Madrid , Spain",40.42164,-3.70998,"calle Leganitos, 14, Palacio, Madrid , Spain","Calle de Leganitos 14, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/85719921/,289000,49,299000,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle del Almendro, 25, Palacio, Madrid , Spain",40.41211,-3.7105,"calle del Almendro, 25, Palacio, Madrid , Spain","Calle del Almendro 25, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87905186/,198000,47,,2,"Palacio, Madrid",1,Centro Madrid,Piso ," calle Águila, 16, Palacio, Madrid , Spain",40.40953,-3.71254,"calle Águila, 16, Palacio, Madrid , Spain","Calle del Águila 16, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87363469/,540000,100,,3,"Palacio, Madrid",2,Centro Madrid,Piso ," calle de Segovia, 19, Palacio, Madrid , Spain",40.41378,-3.71287,"calle de Segovia, 19, Palacio, Madrid , Spain","Calle de Segovia 19, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87278340/,260000,46,,1,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de Santiago, 14, Palacio, Madrid , Spain",40.48247,-3.36908,"calle de Santiago, 14, Palacio, Madrid , Spain","Calle de Santiago & Plaza del Palacio, Alcalá de Henares, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/82694379/,390000,91,,3,"Palacio, Madrid",1,Centro Madrid,Piso ," San Bernabé, 16, Palacio, Madrid , Spain",40.40907,-3.71434,"San Bernabé, 16, Palacio, Madrid , Spain","Calle de San Bernabé 16, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87145409/,690000,157,,4,"Palacio, Madrid",2,Centro Madrid,Piso ," ronda de Segovia, 28005, Palacio, Madrid , Spain",40.40843,-3.71615,"ronda de Segovia, 28005, Palacio, Madrid , Spain","Ronda de Segovia, Madrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87492137/,495000,78,,2,"Palacio, Madrid",1,Centro Madrid,Piso ," plaza de Santiago, 14, Palacio, Madrid , Spain",40.48247,-3.36908,"plaza de Santiago, 14, Palacio, Madrid , Spain","Calle de Santiago & Plaza del Palacio, Alcalá de Henares, Comunidad de Madrid, ES",intersection,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/25312721/,420000,87,,2,"Palacio, Madrid",1,Centro Madrid,Piso ," calle de Fomento, 18, Palacio, Madrid , Spain",40.42131,-3.71046,"calle de Fomento, 18, Palacio, Madrid , Spain","Calle de Fomento 18, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87195534/,850000,186,,3,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Dúplex ," calle del Conde de Romanones, 10, Lavapiés-Embajadores, Madrid , Spain",40.41317,-3.70503,"calle del Conde de Romanones, 10, Lavapiés-Embajadores, Madrid , Spain","Calle del Conde de Romanones 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87973410/,340000,80,,2,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Piso ," de la esperanza, 10, Lavapiés-Embajadores, Madrid , Spain",40.40156,-3.70513,"de la esperanza, 10, Lavapiés-Embajadores, Madrid , Spain","Paseo de la Esperanza 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86239916/,525000,109,,4,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Piso ," calle de Atocha, 112, Lavapiés-Embajadores, Madrid , Spain",40.36371,-4.34038,"calle de Atocha, 112, Lavapiés-Embajadores, Madrid , Spain","Calle de Atocha, Pelayos de la Presa, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87422933/,360000,96,,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle de los Abades, 18, Lavapiés-Embajadores, Madrid , Spain",40.41003,-3.70553,"calle de los Abades, 18, Lavapiés-Embajadores, Madrid , Spain","Calle de los Abades 18, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86992496/,369000,83,,2,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Dúplex ," calle de los Abades, 15, Lavapiés-Embajadores, Madrid , Spain",40.41006,-3.70522,"calle de los Abades, 15, Lavapiés-Embajadores, Madrid , Spain","Calle de los Abades, Madrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87803157/,340000,72,,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Ático ," calle de Carlos Arniches, 23, Lavapiés-Embajadores, Madrid , Spain",40.45803,-3.81056,"calle de Carlos Arniches, 23, Lavapiés-Embajadores, Madrid , Spain","Calle de Carlos Arniches, Pozuelo de Alarcón, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87853720/,640000,186,,3,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Piso ," calle de Atocha, 92, Lavapiés-Embajadores, Madrid , Spain",40.36371,-4.34038,"calle de Atocha, 92, Lavapiés-Embajadores, Madrid , Spain","Calle de Atocha, Pelayos de la Presa, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87506784/,470000,130,,3,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Piso ," calle del Olmo, 24, Lavapiés-Embajadores, Madrid , Spain",40.49357,-3.87285,"calle del Olmo, 24, Lavapiés-Embajadores, Madrid , Spain","Calle del Olmo, Las Rozas de Madrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86994494/,266950,55,,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle de Arganzuela, 15, Lavapiés-Embajadores, Madrid , Spain",40.41099,-3.70269,"calle de Arganzuela, 15, Lavapiés-Embajadores, Madrid , Spain","Calle de Lavapiés 15, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/88001618/,135000,29,,2,"Lavapiés-Embajadores, Madrid",Sin,Centro Madrid,Piso ," Salitre, 21, Lavapiés-Embajadores, Madrid , Spain",40.40939,-3.69855,"Salitre, 21, Lavapiés-Embajadores, Madrid , Spain","Calle del Salitre 21, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87986977/,490000,85,,2,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Piso ," calle de las Dos Hermanas, 11, Lavapiés-Embajadores, Madrid , Spain",40.41039,-3.70559,"calle de las Dos Hermanas, 11, Lavapiés-Embajadores, Madrid , Spain","Calle de Dos Hermanas 11, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87709831/,295000,62,299000,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle de Buenavista, 14, Lavapiés-Embajadores, Madrid , Spain",40.41031,-3.69878,"calle de Buenavista, 14, Lavapiés-Embajadores, Madrid , Spain","Calle de Buenavista 14, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/84767548/,305000,77,,2,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle de la Torrecilla del Leal, Madrid, 21, Lavapiés-Embajadores, Madrid , Spain",40.41036,-3.69936,"calle de la Torrecilla del Leal, Madrid, 21, Lavapiés-Embajadores, Madrid , Spain","Calle de la Torrecilla del Leal 21, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/84767699/,350000,72,,2,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle Embajadores, Madrid, 19, Lavapiés-Embajadores, Madrid , Spain",40.36777,-3.66624,"calle Embajadores, Madrid, 19, Lavapiés-Embajadores, Madrid , Spain","Calle Embajadores, Madrid, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87867956/,225000,51,,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," Rodas, 26, Lavapiés-Embajadores, Madrid , Spain",40.40803,-3.70689,"Rodas, 26, Lavapiés-Embajadores, Madrid , Spain","Calle de Rodas 26, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87863701/,470000,101,,4,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Piso ," SOMBRERERÍA, 22, Lavapiés-Embajadores, Madrid , Spain",40.41091,-3.70284,"SOMBRERERÍA, 22, Lavapiés-Embajadores, Madrid , Spain","Calle de Lavapiés 22, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87837097/,419000,79,,3,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Piso ," Sombrerería, 24, Lavapiés-Embajadores, Madrid , Spain",40.41083,-3.70281,"Sombrerería, 24, Lavapiés-Embajadores, Madrid , Spain","Calle de Lavapiés 24, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87155264/,460000,107,,2,"Lavapiés-Embajadores, Madrid",2,Centro Madrid,Piso ," calle del Calvario, 19, Lavapiés-Embajadores, Madrid , Spain",40.41158,-3.70219,"calle del Calvario, 19, Lavapiés-Embajadores, Madrid , Spain","Calle del Calvario 19, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/83652293/,385000,90,,3,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," ronda de Atocha, 20, Lavapiés-Embajadores, Madrid , Spain",40.40653,-3.69779,"ronda de Atocha, 20, Lavapiés-Embajadores, Madrid , Spain","Ronda de Atocha 20, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87862774/,375000,129,,3,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle del Mesón de Paredes, 51, Lavapiés-Embajadores, Madrid , Spain",40.40896,-3.70348,"calle del Mesón de Paredes, 51, Lavapiés-Embajadores, Madrid , Spain","Calle del Mesón de Paredes 51, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87172745/,335000,48,,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle Tirso de Molina, 18, Lavapiés-Embajadores, Madrid , Spain",40.54936,-4.01054,"calle Tirso de Molina, 18, Lavapiés-Embajadores, Madrid , Spain","Calle Tirso de Molina 18, Colmenarejo, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87707285/,155000,41,,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle de Ministriles, 16, Lavapiés-Embajadores, Madrid , Spain",40.41111,-3.70291,"calle de Ministriles, 16, Lavapiés-Embajadores, Madrid , Spain","Calle de Lavapiés 16, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87103026/,181000,72,190000,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle del Amparo, 101, Lavapiés-Embajadores, Madrid , Spain",40.47141,-3.23259,"calle del Amparo, 101, Lavapiés-Embajadores, Madrid , Spain","Calle del Amparo, Santorcaz, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/82463291/,160000,39,,2,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle de Mira el Sol, Madrid, 10, Lavapiés-Embajadores, Madrid , Spain",40.40754,-3.70544,"calle de Mira el Sol, Madrid, 10, Lavapiés-Embajadores, Madrid , Spain","Calle de Mira el Sol 10, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/81251404/,1300000,324,,4,"Lavapiés-Embajadores, Madrid",4,Centro Madrid,Piso ," calle atocha, 26, Lavapiés-Embajadores, Madrid , Spain",40.41074,-3.70278,"calle atocha, 26, Lavapiés-Embajadores, Madrid , Spain","Calle de Lavapiés 26, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/86274354/,860000,182,,4,"Lavapiés-Embajadores, Madrid",3,Centro Madrid,Piso ," plaza de Tirso de Molina, 13, Lavapiés-Embajadores, Madrid , Spain",40.41223,-3.70545,"plaza de Tirso de Molina, 13, Lavapiés-Embajadores, Madrid , Spain","Plaza de Tirso de Molina 13, Madrid, Comunidad de Madrid, ES",address,100,12,2,234,10,50,960423
https://www.idealista.com/inmueble/87384346/,155000,25,165000,1,"Lavapiés-Embajadores, Madrid",1,Centro Madrid,Piso ," calle de la Ribera de Curtidores, 2, Lavapiés-Embajadores, Madrid , Spain",40.52562,-4.26264,"calle de la Ribera de Curtidores, 2, Lavapiés-Embajadores, Madrid , Spain","Calle de la Ribera, Robledo de Chavela, Comunidad de Madrid, ES",street,100,12,2,234,10,50,960423
